,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_l2_regularization,param_learning_rate,param_max_depth,param_max_iter,param_max_leaf_nodes,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
13,6.481459522247315,0.5790259668704931,0.04895739555358887,0.00452703586161474,0,0.1,5,200,31,50,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 200, 'max_leaf_nodes': 31, 'min_samples_leaf': 50}",0.16729323308270677,0.26033834586466165,0.5469924812030075,0.5206766917293233,0.9887218045112782,0.49680451127819547,0.28620456549462425,367
14,5.211371660232544,0.3136975611103132,0.04521369934082031,0.003420473897925733,0,0.1,5,200,31,100,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 200, 'max_leaf_nodes': 31, 'min_samples_leaf': 100}",0.13157894736842105,0.212406015037594,0.5507518796992481,0.5206766917293233,0.9887218045112782,0.4808270676691729,0.30280642219627424,770
15,6.3143534660339355,0.37256062173142757,0.04522237777709961,0.0022775588278291015,0,0.1,5,200,63,20,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 200, 'max_leaf_nodes': 63, 'min_samples_leaf': 20}",0.20488721804511278,0.18421052631578946,0.5526315789473685,0.5206766917293233,0.9896616541353384,0.4904135338345864,0.2930260016821438,525
16,5.7826526165008545,0.33530489029427146,0.0465543270111084,0.0035039923224936508,0,0.1,5,200,63,50,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 200, 'max_leaf_nodes': 63, 'min_samples_leaf': 50}",0.16729323308270677,0.26033834586466165,0.5469924812030075,0.5206766917293233,0.9887218045112782,0.49680451127819547,0.28620456549462425,367
17,5.197635078430176,0.27748678524966286,0.045136213302612305,0.0014225177979319656,0,0.1,5,200,63,100,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 200, 'max_leaf_nodes': 63, 'min_samples_leaf': 100}",0.13157894736842105,0.212406015037594,0.5507518796992481,0.5206766917293233,0.9887218045112782,0.4808270676691729,0.30280642219627424,770
18,6.602233791351319,0.38565983132015136,0.051475811004638675,0.012102966960887283,0,0.1,5,200,127,20,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 200, 'max_leaf_nodes': 127, 'min_samples_leaf': 20}",0.20488721804511278,0.18421052631578946,0.5526315789473685,0.5206766917293233,0.9896616541353384,0.4904135338345864,0.2930260016821438,525
19,5.830851411819458,0.2857640910684185,0.04810791015625,0.0026618531357430787,0,0.1,5,200,127,50,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 200, 'max_leaf_nodes': 127, 'min_samples_leaf': 50}",0.16729323308270677,0.26033834586466165,0.5469924812030075,0.5206766917293233,0.9887218045112782,0.49680451127819547,0.28620456549462425,367
20,5.198968982696533,0.3409951136638902,0.04562835693359375,0.0020697049448531717,0,0.1,5,200,127,100,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 200, 'max_leaf_nodes': 127, 'min_samples_leaf': 100}",0.13157894736842105,0.212406015037594,0.5507518796992481,0.5206766917293233,0.9887218045112782,0.4808270676691729,0.30280642219627424,770
21,6.587303686141968,0.5229998082239369,0.04865260124206543,0.0021266980844718156,0,0.1,5,200,,20,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 200, 'max_leaf_nodes': None, 'min_samples_leaf': 20}",0.20488721804511278,0.18421052631578946,0.5526315789473685,0.5206766917293233,0.9896616541353384,0.4904135338345864,0.2930260016821438,525
22,5.978526830673218,0.19606165026821068,0.045154905319213866,0.0017440307464647903,0,0.1,5,200,,50,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 200, 'max_leaf_nodes': None, 'min_samples_leaf': 50}",0.16729323308270677,0.26033834586466165,0.5469924812030075,0.5206766917293233,0.9887218045112782,0.49680451127819547,0.28620456549462425,367
23,5.464263677597046,0.3565465512523032,0.05955715179443359,0.025179100402256085,0,0.1,5,200,,100,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 200, 'max_leaf_nodes': None, 'min_samples_leaf': 100}",0.13157894736842105,0.212406015037594,0.5507518796992481,0.5206766917293233,0.9887218045112782,0.4808270676691729,0.30280642219627424,770
24,9.713266372680664,0.6140770934150871,0.06957693099975586,0.002515947142512027,0,0.1,5,300,31,20,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",0.21052631578947367,0.19548872180451127,0.5573308270676691,0.5216165413533834,0.9896616541353384,0.49492481203007516,0.2897985434252273,425
25,8.715128183364868,0.4763184698657656,0.0726348876953125,0.005670712129314688,0,0.1,5,300,31,50,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 50}",0.19078947368421054,0.2556390977443609,0.5479323308270677,0.5206766917293233,0.9887218045112782,0.5007518796992482,0.2817426519518874,272
26,7.780527973175049,0.38535602685726605,0.07773017883300781,0.016870215005468557,0,0.1,5,300,31,100,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 100}",0.17857142857142858,0.19360902255639098,0.5507518796992481,0.5206766917293233,0.9887218045112782,0.48646616541353377,0.29601628849609934,606
27,9.462267112731933,0.5894490313401852,0.07065386772155761,0.004016524708864664,0,0.1,5,300,63,20,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 300, 'max_leaf_nodes': 63, 'min_samples_leaf': 20}",0.21052631578947367,0.19548872180451127,0.5573308270676691,0.5216165413533834,0.9896616541353384,0.49492481203007516,0.2897985434252273,425
28,8.697532129287719,0.4737986809475848,0.07141761779785157,0.005232223290378528,0,0.1,5,300,63,50,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 300, 'max_leaf_nodes': 63, 'min_samples_leaf': 50}",0.19078947368421054,0.2556390977443609,0.5479323308270677,0.5206766917293233,0.9887218045112782,0.5007518796992482,0.2817426519518874,272
29,7.541463041305542,0.42858977775771245,0.06609897613525391,0.0024065192540481404,0,0.1,5,300,63,100,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 300, 'max_leaf_nodes': 63, 'min_samples_leaf': 100}",0.17857142857142858,0.19360902255639098,0.5507518796992481,0.5206766917293233,0.9887218045112782,0.48646616541353377,0.29601628849609934,606
30,9.411801719665528,0.6294599686454301,0.07269854545593261,0.00834084527240619,0,0.1,5,300,127,20,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 300, 'max_leaf_nodes': 127, 'min_samples_leaf': 20}",0.21052631578947367,0.19548872180451127,0.5573308270676691,0.5216165413533834,0.9896616541353384,0.49492481203007516,0.2897985434252273,425
31,8.431391763687134,0.5440639917086088,0.07175655364990234,0.0085594847082479,0,0.1,5,300,127,50,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 300, 'max_leaf_nodes': 127, 'min_samples_leaf': 50}",0.19078947368421054,0.2556390977443609,0.5479323308270677,0.5206766917293233,0.9887218045112782,0.5007518796992482,0.2817426519518874,272
